RecordType,Company,Number,VendorGroup,Vendor,VendorName,TransactionDate,JCCo,Job,JobDescription,Description,DetailLineCount,TotalOrigCost,TotalOrigTax,RemainingAmount,RemainingTax
SC,101,1451-00001,101,502541,CONTRACT DESIGN ASSOC INC,10/6/2013 0:00,101,-1451,SPK 850 TI FFE,SPECIALTIES,1,11373.25,0,11373.25,0
SC,101,1452-00001,101,501870,CENTERLINE FIRE SPRNKLER,10/6/2013 0:00,101,-1452,SPK 850 MECH BARN 1,FIRE PROTECTION,1,1800,0,1800,0
SC,101,1455-00001,101,500900,ATS INLAND NW,10/6/2013 0:00,101,-1455,SPK 850 MECH CAR 3,CONTROLS,1,9800,0,9800,0
SC,101,1455-00002,101,501870,CENTERLINE FIRE SPRNKLER,10/6/2013 0:00,101,-1455,SPK 850 MECH CAR 3,FIRE PROTECTION,1,550,0,550,0
SC,101,1455-00003,101,504757,HUDSON BAY INSULATION CO,10/6/2013 0:00,101,-1455,SPK 850 MECH CAR 3,INSULATION,1,3000,0,3000,0
SC,101,1460-00001,101,501008,BALDWIN SIGNS,10/6/2013 0:00,101,-1460,RIVER LABS & CB1 TI,SPECIALTIES,1,1680.61,0,1680.61,0
SC,101,1460-00002,101,502562,CONVERGINT TECHNOLOGIES,10/6/2013 0:00,101,-1460,RIVER LABS & CB1 TI,SECURITY,1,9952,0,9952,0
SC,101,1460-00003,101,502967,DCI ENGINEERS INC,10/6/2013 0:00,101,-1460,RIVER LABS & CB1 TI,ENGINEERING-STRUCTUR,1,237.5,0,237.5,0
SC,101,1460-00004,101,507131,NBBJ,,,,,,,,,,
SC,101,1461-00001,101,504223,GEODESIGN INC,10/6/2013 0:00,101,-1461,PDX BLDG 3 PRECON,ENGINEERING-CIVIL,1,9710,0,9710,0
SC,101,1461-00002,101,506821,MILDREN DESIGN GROUP,,,,,,,,,,
SC,101,1461-00003,101,507346,NORTHWEST SURVEYING INC,10/6/2013 0:00,101,-1461,PDX BLDG 3 PRECON,ENGINEERING-CIVIL,1,3900,0,3900,0
SC,101,1465-00001,101,506210,LYDIG CONSTRUCTION INC,10/6/2013 0:00,101,-1465,RIVER LABS GC,GENERAL CONTRACTING,1,287310,0,287310,0
SC,101,1468-00001,101,502541,CONTRACT DESIGN ASSOC INC,10/6/2013 0:00,101,-1468,RIVER LABS FF&E,SPECIALTIES,1,3682.22,0,3682.22,0
SC,101,1470-00001,101,502676,CRESTLINE CONSTRUCTION,10/6/2013 0:00,101,-1470,SWAUK WIND CONSTRCT,STRUCTURAL,1,1197957.5,0,1197957.5,0
SC,101,1470-00002,101,507170,NESS & CAMPBELL CRANE INC,10/6/2013 0:00,101,-1470,SWAUK WIND CONSTRCT,TRANS/FLEET,1,288550,0,288550,0
SC,101,1470-00003,101,507524,OMEGA RIGGING & MACHINERY,10/6/2013 0:00,101,-1470,SWAUK WIND CONSTRCT,TRANSPORTATION/FLEET,1,1354259,0,1354259,0
SC,101,1470-00004,101,508124,POTELCO,10/6/2013 0:00,101,-1470,SWAUK WIND CONSTRCT,ELECTRICAL,1,386447.4,0,386447.4,0
SC,101,1473-00001,101,500478,ALLSTAR GLASS CO,10/6/2013 0:00,101,-1473,SPK CXOWARE TI P1,GLAZING,1,4420,0,4420,0
SC,101,1473-00002,101,501870,CENTERLINE FIRE SPRNKLER,10/6/2013 0:00,101,-1473,SPK CXOWARE TI P1,MECHANICAL,1,200,0,200,0
SC,101,1473-00003,101,502271,CLEAN RIGHT CO,10/6/2013 0:00,101,-1473,SPK CXOWARE TI P1,JANITORIAL,1,172.5,0,172.5,0
SC,101,1473-00004,101,502541,CONTRACT DESIGN ASSOC INC,10/6/2013 0:00,101,-1473,SPK CXOWARE TI P1,FACILITIES WORK,1,7858.25,0,7858.25,0
SC,101,1473-00005,101,502752,CUSTOM PAINTING INC,10/6/2013 0:00,101,-1473,SPK CXOWARE TI P1,PAINTING,1,1625,0,1625,0
SC,101,1473-00006,101,504382,GREAT FLOORS LLC,10/6/2013 0:00,101,-1473,SPK CXOWARE TI P1,CARPETING/VCT,1,2975,0,2975,0
SC,101,1473-00007,101,506888,MODERN DRY WALL INC,10/6/2013 0:00,101,-1473,SPK CXOWARE TI P1,DRYWALL,1,6220,0,6220,0
SC,101,1480-00001,101,500478,ALLSTAR GLASS CO,10/6/2013 0:00,101,-1480,SPK SOUTH TI 4 PACK,GLAZING,1,10926,0,10926,0
SC,101,1480-00002,101,500900,ATS INLAND NW,10/6/2013 0:00,101,-1480,SPK SOUTH TI 4 PACK,CONTROLS,1,2955,0,2955,0
SC,101,1480-00003,101,501275,BLIND SYSTEMS INC,10/6/2013 0:00,101,-1480,SPK SOUTH TI 4 PACK,SPECIALTIES,1,3600,0,3600,0
SC,101,1480-00004,101,502271,CLEAN RIGHT CO,10/6/2013 0:00,101,-1480,SPK SOUTH TI 4 PACK,JANITORIAL,1,195,0,195,0
SC,101,1480-00005,101,502752,CUSTOM PAINTING INC,10/6/2013 0:00,101,-1480,SPK SOUTH TI 4 PACK,PAINTING,1,2400,0,2400,0
SC,101,1480-00006,101,504382,GREAT FLOORS LLC,10/6/2013 0:00,101,-1480,SPK SOUTH TI 4 PACK,CARPETING/VCT,1,190,0,190,0
SC,101,1480-00007,101,506888,MODERN DRY WALL INC,10/6/2013 0:00,101,-1480,SPK SOUTH TI 4 PACK,DRYWALL,1,7220,0,7220,0
SC,101,1484-00001,101,500478,ALLSTAR GLASS CO,10/6/2013 0:00,101,-1484,SPK CXOWARE MEZZ TI,GLAZING,1,18720,0,18720,0
SC,101,1484-00002,101,500805,ARONSON SECURITY GROUP,10/6/2013 0:00,101,-1484,SPK CXOWARE MEZZ TI,SECURITY,1,2992.38,0,2992.38,0
SC,101,1484-00003,101,500900,ATS INLAND NW,10/6/2013 0:00,101,-1484,SPK CXOWARE MEZZ TI,CONTROLS,1,1000,0,1000,0
SC,101,1484-00004,101,502271,CLEAN RIGHT CO,10/6/2013 0:00,101,-1484,SPK CXOWARE MEZZ TI,JANITORIAL,1,563.75,0,563.75,0
SC,101,1484-00005,101,502541,CONTRACT DESIGN ASSOC INC,10/6/2013 0:00,101,-1484,SPK CXOWARE MEZZ TI,FACILITIES WORK,1,550,0,550,0
SC,101,1484-00006,101,502752,CUSTOM PAINTING INC,10/6/2013 0:00,101,-1484,SPK CXOWARE MEZZ TI,PAINTING,1,4000,0,4000,0
SC,101,1484-00007,101,504382,GREAT FLOORS LLC,10/6/2013 0:00,101,-1484,SPK CXOWARE MEZZ TI,CARPETING,1,8908,0,8908,0
SC,101,1484-00008,101,506888,MODERN DRY WALL INC,10/6/2013 0:00,101,-1484,SPK CXOWARE MEZZ TI,DRYWALL,1,24743,0,24743,0
SC,101,1485-00001,101,500124,ABC SUN CONTROL,,,,,,,,,,
SC,101,1485-00002,101,500898,ATS AUTOMATION INC,10/6/2013 0:00,101,-1485,SEA NWPBISN,CONTROLS,1,1510,0,1510,0
SC,101,1485-00003,101,510798,VICTORY GLASS CO INC,10/6/2013 0:00,101,-1485,SEA NWPBISN,GLAZING,1,778,0,778,0
SC,101,1487-00001,101,508534,REES SCIENTIFIC CORP,10/6/2013 0:00,101,-1487,815 MERCER-TI PH2,SPECIALTIES,1,2250.11,0,2250.11,0
SC,101,1487-00002,101,509383,SIEMENS INDUSTRY INC,10/6/2013 0:00,101,-1487,815 MERCER-TI PH2,SIEMENS,1,1135.95,0,1135.95,0
SC,101,1488-00001,101,500898,ATS AUTOMATION INC,10/6/2013 0:00,101,-1488,UW MED PH 3.1 CLAIM,CONTROLS,1,77625,0,77625,0
SC,101,1488-00002,101,504757,HUDSON BAY INSULATION CO,10/6/2013 0:00,101,-1488,UW MED PH 3.1 CLAIM,INSULATION,1,79604,0,79604,0
SC,101,1488-00003,101,510764,VENTILATION POWER CLEAN,10/6/2013 0:00,101,-1488,UW MED PH 3.1 CLAIM,DUCT WORK,1,40000,0,40000,0
SC,101,1490-00001,101,500898,ATS AUTOMATION INC,10/6/2013 0:00,101,-1490,MSFT B114 RF CHAMBER,CONTROLS,1,1957,0,1957,0
SC,101,1490-00002,101,509383,SIEMENS INDUSTRY INC,10/6/2013 0:00,101,-1490,MSFT B114 RF CHAMBER,CONTROLS,1,2475,0,2475,0
SC,101,1492-00001,101,504757,HUDSON BAY INSULATION CO,10/6/2013 0:00,101,-1492,MS B112 FUSE,INSULATION,1,2364,0,2364,0
SC,101,1492-00002,101,507330,NORTHWEST INSPECTION INC,10/6/2013 0:00,101,-1492,MS B112 FUSE,SPECIALTIES,1,400,0,400,0
SC,101,1492-00003,101,509383,SIEMENS INDUSTRY INC,10/6/2013 0:00,101,-1492,MS B112 FUSE,CONTROLS,1,13430,0,13430,0
SC,101,1494-00001,101,500367,AIRTEST CO.,,,,,,,,,,
SC,101,1494-00002,101,500367,AIRTEST CO.,,,,,,,,,,
SC,101,1494-00003,101,500898,ATS AUTOMATION INC,10/6/2013 0:00,101,-1494,MS STUDIO A L-1 THRU,CONTROLS,1,10819,0,10819,0
SC,101,1496-00001,101,504006,FRANK CO STRCTRL ENG LLC,10/6/2013 0:00,101,-1496,TEAGUE TI HAROLD BLD,ENGINEERING-STRUCTUR,1,1250,0,1250,0
SC,101,1497-00001,101,500367,AIRTEST CO.,,,,,,,,,,
SC,101,1497-00002,101,500898,ATS AUTOMATION INC,10/6/2013 0:00,101,-1497,MS STUDIO C LEVEL 3,CONTROLS,1,2990,0,2990,0
SC,101,1501-00001,101,500900,ATS INLAND NW,10/6/2013 0:00,101,-1501,PCC-MECH,ATS INLAND NW,1,86500,0,86500,0
SC,101,1501-00002,101,501180,BEST-TEST ANALYTICAL SVC,10/6/2013 0:00,101,-1501,PCC-MECH,SPECIALTIES,1,1200,0,1200,0
SC,101,1501-00003,101,502562,CONVERGINT TECHNOLOGIES,10/6/2013 0:00,101,-1501,PCC-MECH,CONVERGINT,1,22506,0,22506,0
SC,101,1501-00004,101,504757,HUDSON BAY INSULATION CO,10/6/2013 0:00,101,-1501,PCC-MECH,HUDSON BAY,1,739200,0,739200,0
SC,101,1501-00005,101,505730,KILGORE ARCHTCTRL PRODS,10/6/2013 0:00,101,-1501,PCC-MECH,GENERAL CONSTRUCTION,1,14845,0,14845,0
SC,101,1501-00006,101,508261,PROCTOR SALES INC,10/6/2013 0:00,101,-1501,PCC-MECH,MAINTENANCE SUB,1,4800,0,4800,0
SC,101,1501-00007,101,509809,STIRRETT JOHNSEN,10/6/2013 0:00,101,-1501,PCC-MECH,STIRRETT JOHNSEN,1,700000,0,700000,0
SC,101,1501-00008,101,510985,WAYNE POWELL PAINTING INC,10/6/2013 0:00,101,-1501,PCC-MECH,PAINTING,1,2391.4,0,2391.4,0
SC,101,1502-00001,101,500367,AIRTEST CO.,,,,,,,,,,
SC,101,1502-00002,101,500378,ALARM & ACCESS CNTRL TECH,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,SECURITY,1,6346.62,0,6346.62,0
SC,101,1502-00003,101,501865,CELLULAR SPECIALTIES INC,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,DESIGN SERVICES,1,72668.87,0,72668.87,0
SC,101,1502-00004,101,501921,CH2O INCORPORATED,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,WATER TREATMENT,1,4443.6,0,4443.6,0
SC,101,1502-00005,101,502235,CITY TRANSFER,,,,,,,,,,
SC,101,1502-00006,101,502562,CONVERGINT TECHNOLOGIES,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,CONVERGINT,1,307731,0,307731,0
SC,101,1502-00007,101,502562,CONVERGINT TECHNOLOGIES,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,FIRE ALARM,1,622,0,622,0
SC,101,1502-00008,101,504654,HIGHLEY GROUP PLLC,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,HIGHLEY GROUP,1,66450,0,66450,0
SC,101,1502-00009,101,504757,HUDSON BAY INSULATION CO,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,INSULATION,1,235459,0,235459,0
SC,101,1502-00010,101,504760,HUDSON TECHNOLOGIES,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,PIPING(OUTSIDE),1,30000,0,30000,0
SC,101,1502-00011,101,505072,ISAT/TOMARCO INC,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,DESIGN,1,57980,0,57980,0
SC,101,1502-00012,101,506273,MAGNUSSON KLEMENCIC,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,MANUSSON KLEMENCIC,1,2600,0,2600,0
SC,101,1502-00013,101,507339,NORTHWEST PETROLEUM &,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,NW PETROLEUM,1,31165,0,31165,0
SC,101,1502-00014,101,507437,NW TANK & ENVIROMNTL SVCS,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,MECHANICAL,1,1015,0,1015,0
SC,101,1502-00015,101,507920,PERFORMANCE CONTRACTING,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,GENERAL CONTRACTING/,1,9414.82,0,9414.82,0
SC,101,1502-00016,101,508946,SAFWAY SERVICES LLC,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,GEN CONSTR,1,13238,0,13238,0
SC,101,1502-00017,101,511307,WESTERN ELECTRICAL SVCS,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,WES,1,99720,0,99720,0
SC,101,1502-00019,101,511513,WUNDERLICH-MALEC SYS INC,10/6/2013 0:00,101,-1502,2020 5TH AVE DC,WUNDERLICH-MALEC SYS,1,1545300,0,1545300,0
SC,101,1503-00001,101,502263,CLASSIC FIRE PROTECTION,10/6/2013 0:00,101,-1503,HCSA LAUNDRY-PRECON,CLASSIC FP,1,20440,0,20440,0
SC,101,1503-00002,101,504654,HIGHLEY GROUP PLLC,10/6/2013 0:00,101,-1503,HCSA LAUNDRY-PRECON,HIGHLEY GROUP,1,12750,0,12750,0
SC,101,1504-00001,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1504,PDX 4 SHELL & POD 1,MCKINSTRY,1,352895,0,352895,0
SC,101,1504-00002,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1504,PDX 4 SHELL & POD 1,CONTROLS,1,9998,0,9998,0
SC,101,1504-00003,101,506556,MCKINSTRY ELECTRICAL LLC,10/6/2013 0:00,101,-1504,PDX 4 SHELL & POD 1,MCKINSTRY ELECTRICAL,1,742440,0,742440,0
SC,101,1505-00001,101,505448,JOHNSON BACKHOE&DOZ SVCS,10/6/2013 0:00,101,-1505,WESTLAND DIST-M&E,EXCAVATION,1,10000,0,10000,0
SC,101,1505-00002,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1505,WESTLAND DIST-M&E,ELECTRICAL,1,305357,0,305357,0
SC,101,1505-00003,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1505,WESTLAND DIST-M&E,MECHANICAL,1,595445,0,595445,0
SC,101,1506-00001,101,500367,AIRTEST CO.,,,,,,,,,,
SC,101,1506-00002,101,500898,ATS AUTOMATION INC,10/6/2013 0:00,101,-1506,HCSA LAUNDRY-MECH,CONTROLS,1,148800,0,148800,0
SC,101,1506-00003,101,501921,CH2O INCORPORATED,10/6/2013 0:00,101,-1506,HCSA LAUNDRY-MECH,WATER TREATMENT,1,17340,0,17340,0
SC,101,1506-00004,101,503470,ELECTRICAL RELIABILTY SVC,10/6/2013 0:00,101,-1506,HCSA LAUNDRY-MECH,TESTING,1,3850,0,3850,0
SC,101,1506-00005,101,504757,HUDSON BAY INSULATION CO,10/6/2013 0:00,101,-1506,HCSA LAUNDRY-MECH,INSULATION,1,196050,0,196050,0
SC,101,1506-00006,101,505448,JOHNSON BACKHOE&DOZ SVCS,10/6/2013 0:00,101,-1506,HCSA LAUNDRY-MECH,EXCAVATION,1,49950,0,49950,0
SC,101,1506-00007,101,505448,JOHNSON BACKHOE&DOZ SVCS,10/6/2013 0:00,101,-1506,HCSA LAUNDRY-MECH,EXCAVATION,1,58550,0,58550,0
SC,101,1506-00008,101,506556,MCKINSTRY ELECTRICAL LLC,10/6/2013 0:00,101,-1506,HCSA LAUNDRY-MECH,ELECTRICAL,1,2333513,0,2333513,0
SC,101,1506-00009,101,507920,PERFORMANCE CONTRACTING,10/6/2013 0:00,101,-1506,HCSA LAUNDRY-MECH,DEMOLITION,1,3174.41,0,3174.41,0
SC,101,1507-00001,101,504757,HUDSON BAY INSULATION CO,10/6/2013 0:00,101,-1507,MS QUINCY CO 3.3,INSULATION,1,20000,0,20000,0
SC,101,1508-00001,101,500256,ADVANCED INDSTRL AUTOMATN,10/6/2013 0:00,101,-1508,BOEING BLD 7-107,CONTROLS,1,3000,0,3000,0
SC,101,1508-00002,101,504757,HUDSON BAY INSULATION CO,10/6/2013 0:00,101,-1508,BOEING BLD 7-107,INSULATION,1,6910,0,6910,0
SC,101,1508-00003,101,506503,MAYES TESTING ENGINEERS,10/6/2013 0:00,101,-1508,BOEING BLD 7-107,SPECIALTIES,1,500,0,500,0
SC,101,1508-00004,101,508140,POWER SCIENCE ENGINEERING,10/6/2013 0:00,101,-1508,BOEING BLD 7-107,SPECIALTIES,1,1100,0,1100,0
SC,101,1508-00005,101,511498,WRIGHT ROOFING INC,10/6/2013 0:00,101,-1508,BOEING BLD 7-107,ROOFING,1,500,0,500,0
SC,101,1510-00001,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1510,PUNCHBOWL LL SCOPE,MECHANICAL,1,255500,0,255500,0
SC,101,1510-00002,101,506556,MCKINSTRY ELECTRICAL LLC,10/6/2013 0:00,101,-1510,PUNCHBOWL LL SCOPE,ELECTRICAL,1,120960,0,120960,0
SC,101,1511-00001,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1511,CANYON PARK DC-PRECO,ENGINEERING-MECHANIC,1,198062,0,198062,0
SC,101,1511-00002,101,506555,MCKINSTRY ELECTRIC,10/6/2013 0:00,101,-1511,CANYON PARK DC-PRECO,ENGINEERING-ELECTRIC,1,275356,0,275356,0
SC,101,1511-00003,101,506555,MCKINSTRY ELECTRIC,10/6/2013 0:00,101,-1511,CANYON PARK DC-PRECO,ENGINEERING-STRUCTUR,1,120000,0,120000,0
SC,101,1512-00001,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1512,MS CO3.1 CELL 1,PLUMBING(OUTSIDE),1,104428,0,104428,0
SC,101,1512-00002,101,506555,MCKINSTRY ELECTRIC,10/6/2013 0:00,101,-1512,MS CO3.1 CELL 1,TELECOMMUNICATIONS/D,1,119036,0,119036,0
SC,101,1512-00003,101,506555,MCKINSTRY ELECTRIC,10/6/2013 0:00,101,-1512,MS CO3.1 CELL 1,ELECTRICAL,1,388929,0,388929,0
SC,101,1513-00001,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1513,FAIRFAX KIRKLAND-CUS,MECHANICAL,1,2205182,0,2205182,0
SC,101,1513-00002,101,506555,MCKINSTRY ELECTRIC,10/6/2013 0:00,101,-1513,FAIRFAX KIRKLAND-CUS,TELECOMMUNICATIONS/,1,214452,0,214452,0
SC,101,1513-00003,101,506555,MCKINSTRY ELECTRIC,10/6/2013 0:00,101,-1513,FAIRFAX KIRKLAND-CUS,ELECTRICAL,1,1495268,0,1495268,0
SC,101,1515-00001,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1515,PDX-4 PODS 18 & 19,MECHANICAL,1,1178501,0,1178501,0
SC,101,1515-00002,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1515,PDX-4 PODS 18 & 19,CONTROLS,1,15652,0,15652,0
SC,101,1515-00003,101,506556,MCKINSTRY ELECTRICAL LLC,10/6/2013 0:00,101,-1515,PDX-4 PODS 18 & 19,ELECTRICAL,1,1774489,0,1774489,0
SC,101,1515-00004,101,506556,MCKINSTRY ELECTRICAL LLC,10/6/2013 0:00,101,-1515,PDX-4 PODS 18 & 19,ELECTRICAL,1,2151090,0,2151090,0
SC,101,1516-00001,101,502345,COFFMAN EXCAVATION INC,10/6/2013 0:00,101,-1516,INTEL RA4,EXCAVATION,1,113408,0,113408,0
SC,101,1516-00002,101,504654,HIGHLEY GROUP PLLC,10/6/2013 0:00,101,-1516,INTEL RA4,ENGINEERING-ELECTRIC,1,80000,0,80000,0
SC,101,1516-00003,101,505324,JHI ENGINEERING INC,10/6/2013 0:00,101,-1516,INTEL RA4,ENGINEERING,1,7000,0,7000,0
SC,101,1516-00004,101,509383,SIEMENS INDUSTRY INC,10/6/2013 0:00,101,-1516,INTEL RA4,CONTROLS,1,1327771,0,1327771,0
SC,101,1517-00001,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1517,MS PERCEPTIVE PIXEL,MECHANICAL,1,35038,0,35038,0
SC,101,1517-00002,101,506556,MCKINSTRY ELECTRICAL LLC,10/6/2013 0:00,101,-1517,MS PERCEPTIVE PIXEL,ELECTRICAL,1,15169,0,15169,0
SC,101,1518-00001,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1518,WTC Q1 WHITEWALL,MECHANICAL,1,45750,0,45750,0
SC,101,1518-00002,101,506555,MCKINSTRY ELECTRIC,10/6/2013 0:00,101,-1518,WTC Q1 WHITEWALL,ELECTRICAL,1,23206,0,23206,0
SC,101,1519-00001,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1519,HAL ERC-COMBINED,MECHANICAL,1,391802,0,391802,0
SC,101,1519-00002,101,506555,MCKINSTRY ELECTRIC,10/6/2013 0:00,101,-1519,HAL ERC-COMBINED,TELECOMMUNICATIONS/D,1,496300,0,496300,0
SC,101,1519-00003,101,506555,MCKINSTRY ELECTRIC,10/6/2013 0:00,101,-1519,HAL ERC-COMBINED,ELECTRICAL,1,98300,0,98300,0
SC,101,1520-00001,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1520,1111 3RD AVE DEFRRD,MECHANICAL,1,86222,0,86222,0
SC,101,1520-00002,101,506555,MCKINSTRY ELECTRIC,10/6/2013 0:00,101,-1520,1111 3RD AVE DEFRRD,ELECTRICAL,1,64885,0,64885,0
SC,101,1521-00001,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1521,WTC Q2 WHITEWALL,MECHANICAL,1,68625,0,68625,0
SC,101,1521-00002,101,506555,MCKINSTRY ELECTRIC,10/6/2013 0:00,101,-1521,WTC Q2 WHITEWALL,ELECTRICAL,1,17559,0,17559,0
SC,101,1522-00001,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1522,MS COLUMBIA CO3.1,PLUMBING(OUTSIDE),1,76238,0,76238,0
SC,101,1522-00002,101,506555,MCKINSTRY ELECTRIC,10/6/2013 0:00,101,-1522,MS COLUMBIA CO3.1,TELECOMMUNICATIONS/D,1,100207,0,100207,0
SC,101,1522-00003,101,506555,MCKINSTRY ELECTRIC,10/6/2013 0:00,101,-1522,MS COLUMBIA CO3.1,ELECTRICAL,1,325885,0,325885,0
SC,101,1523-00001,101,506546,MCKINSTRY CO,10/6/2013 0:00,101,-1523,WTC Q3 WW,MECHANICAL,1,69135,0,69135,0
SC,101,1523-00002,101,506555,MCKINSTRY ELECTRIC,10/6/2013 0:00,101,-1523,WTC Q3 WW,ELECTRICAL,1,28059,0,28059,0
SC,101,1526-00001,101,500898,ATS AUTOMATION INC,10/6/2013 0:00,101,-1526,Contract # 8914,CONTROLS,1,2606,0,2606,0
SC,101,1527-00001,101,504757,HUDSON BAY INSULATION CO,10/6/2013 0:00,101,-1527,PO# NTP,INSULATION,1,1043,0,1043,0
SC,101,1527-00002,101,509383,SIEMENS INDUSTRY INC,10/6/2013 0:00,101,-1527,PO# NTP,CONTROLS,1,3985,0,3985,0
SC,101,1533-00001,101,500898,ATS AUTOMATION INC,10/6/2013 0:00,101,-1533,PO# NTP - Email,CONTROLS,1,1680,0,1680,0
SC,101,1534-00001,101,509383,SIEMENS INDUSTRY INC,10/6/2013 0:00,101,-1534,PO#CBRE Job#201908,CONTROLS,1,2250,0,2250,0
SC,101,1535-00001,101,504757,HUDSON BAY INSULATION CO,10/6/2013 0:00,101,-1535,NTP - Email,INSULATION,1,1012,0,1012,0
SC,101,1539-00001,101,504757,HUDSON BAY INSULATION CO,10/6/2013 0:00,101,-1539,PO# 183449,INSULATION,1,3506,0,3506,0
SC,101,1553-00001,101,504757,HUDSON BAY INSULATION CO,10/6/2013 0:00,101,-1553,PO# 27954,INSULATION,1,1557,0,1557,0
SC,101,1563-00001,101,509383,SIEMENS INDUSTRY INC,10/6/2013 0:00,101,-1563,PO# M-974,INSULATION,1,13160,0,13160,0
SC,101,1564-00001,101,509383,SIEMENS INDUSTRY INC,10/6/2013 0:00,101,-1564,PO# 28-13-439-004,CONTROLS,1,3245,0,3245,0
SC,101,1570-00001,101,509383,SIEMENS INDUSTRY INC,10/6/2013 0:00,101,-1570,PO# Contract,CONTROLS,1,3650,0,3650,0
SC,101,1584-00001,101,506133,LLOYD ENTERPRISES,10/6/2013 0:00,101,-1584,PO# 2-3571-074,EXCAVATION,1,2100,0,2100,0
SC,101,1586-00001,101,509383,SIEMENS INDUSTRY INC,10/6/2013 0:00,101,-1586,PO# NTP,CONTROLS,1,3715,0,3715,0
SC,101,2067-00001,101,501870,CENTERLINE FIRE SPRNKLER,10/6/2013 0:00,101,-2067,WSU TODD HALL,FIRE PROTECTION,1,300,0,300,0
SC,101,2070-00001,101,501870,CENTERLINE FIRE SPRNKLER,10/6/2013 0:00,101,-2070,CLEARWATER PAPER,FIRE PROTECTION(OUT),1,1000,0,1000,0
SC,101,2074-00001,101,501870,CENTERLINE FIRE SPRNKLER,10/6/2013 0:00,101,-2074,PYROTEK,FIRE PROTECTION(OUT),1,9810,0,9810,0
SC,101,2074-00002,101,503561,ENERGY CONTROL INC,10/6/2013 0:00,101,-2074,PYROTEK,SPECIALTIES,1,815,0,815,0
SC,101,2074-00003,101,503697,EVCO SOUND & ELECTRONICS,10/6/2013 0:00,101,-2074,PYROTEK,FIRE ALARM,1,27750,0,27750,0
SC,101,2074-00004,101,504654,HIGHLEY GROUP PLLC,10/6/2013 0:00,101,-2074,PYROTEK,ENGINEERING-ELECTRIC,1,16170,0,16170,0
SC,101,2076-00001,101,504979,INSULATION SPECIALISTS IN,10/6/2013 0:00,101,-2076,AVISTA PPNG PH II,INSULATION,1,7000,0,7000,0
SC,101,2077-00001,101,509383,SIEMENS INDUSTRY INC,10/6/2013 0:00,101,-2077,AVISTA PH III PPNG,CONTROLS,1,15039,0,15039,0
SC,101,2078-00001,101,503929,FLINT SERVICES,,,,,,,,,,
SC,101,2080-00001,101,501870,CENTERLINE FIRE SPRNKLER,10/6/2013 0:00,101,-2080,VLLY HOSP MD OFF BLD,FIRE PROTECTION(OUT),1,1000,0,1000,0
SC,101,2088-00001,101,504654,HIGHLEY GROUP PLLC,10/6/2013 0:00,101,-2088,WSU VISITOR CENTER,ENGINEERING-ELECTRIC,1,10000,0,10000,0
SC,101,2089-00001,101,502707,CTA ARCHITECTS ENGINEERS,10/6/2013 0:00,101,-2089,LILAC PLAZA,ENGINEERING-MECHANIC,1,12900,0,12900,0
SC,101,2089-00002,101,505069,IRS ENVIRONMENTAL-WA,,,,,,,,,,
SC,101,2096-00001,101,510133,TESTCOMM LLC,10/6/2013 0:00,101,-2096,SPOKANE TRIBE SENIOR,BALANCING,1,2325,0,2325,0
SC,101,2127-00001,101,505356,JOBE TECHNOLOGIES,10/6/2013 0:00,101,-2127,Geo S Bush & Co.,INSULATION,1,650,0,650,0
SC,101,2139-00001,101,509503,SNYDER ROOFING OF,10/6/2013 0:00,101,-2139,PCC Climb Center,ROOFING,1,621,0,621,0
SC,101,2143-00001,101,510069,TEAM INDUSTRIAL SVCS INC,10/6/2013 0:00,101,-2143,Portland Adventist,DEMOLITION,1,4928.93,0,4928.93,0
